Sample_ID,Date_Collected,Collected_By,Country,State,City,Subway/Bus/Station,Description,Line(Station Only),Average_Ridership,Latitude,Longitude,Object_Swabbed,Surface_Material,Temperature ℃,Collection_Time,,,
CSD16-DOH-031,6/29/16,Shahryar,Qatar,N/A,Doha,Bus_stop,GUQ Bus Stop protective glass inside,,,25.31802925,51.4440668,glass,glass,39.9,,,,
CSD16-DOH-032,6/29/16,Shahryar,Qatar,N/A,Doha,Bus_stop,GUQ Bus Stop protective glass outside,,,25.31804312,51.4441103,glass,glass,40.1,,,,
CSD16-DOH-033,6/29/16,Shahryar,Qatar,N/A,Doha,Bus_stop,GUQ Bus stop bench seat ,,,25.31802909,51.44409263,Seat,Granite,35,,,,
CSD16-DOH-034,6/21/16,Aspa,Qatar,N/A,Doha,Bus_stop,WCMQ Bus Stop protective glass inside,,,25.31786278,51.44030571,glass,glass,41,,,,
CSD16-DOH-035,6/21/16,Aspa,Qatar,N/A,Doha,Bus_stop,WCMQ Bus Stop protective glass outside,,,25.3177173,51.43999457,glass,glass,45.5,,,,
CSD16-DOH-036,6/21/16,Shahryar,Qatar,N/A,Doha,Bus_stop,WCMC Bus Stop Bench seat ,,,25.31770276,51.44002676,Seat,Wood,46.5,,,,
CSD16-DOH-037,6/21/16,Shahryar,Qatar,N/A,Doha,Bus_stop,LAS Bus Stop protective glass inside,,,25.31421131,51.43366992,glass,Glass,39,,,,
CSD16-DOH-038,6/21/16,Shahryar,Qatar,N/A,Doha,Bus_stop,LAS Bus Stop protective glass outside,,,25.31421131,51.43366992,glass,Glass,40.7,,,,
CSD16-DOH-039,6/21/16,Shahryar,Qatar,N/A,Doha,Bus_stop,LAS Bus Stop bench seat ,,,25.31421131,51.43366992,Seat,Wood,42.9,,,,
CSD16-DOH-040,6/21/16,Ajay,Qatar,N/A,Doha,Bus_stop,Male dorms Bus Stop protective glass inside,,,25.31102989,51.44635909,glass,Glass,38.1,,,,
CSD16-DOH-041,6/21/16,Ajay,Qatar,N/A,Doha,Bus_stop,Male dorms Bus Stop protective glass outside,,,25.31104098,51.44633775,glass,Glass,42.1,,,,
CSD16-DOH-042,6/21/16,Ajay,Qatar,N/A,Doha,Bus_stop,Male dorms  Bus Stop Bench seat ,,,25.31104098,51.44633775,Seat,Wood,43.2,,,,
CSD16-DOH-043,6/21/16,Ajay,Qatar,N/A,Doha,University campus,WCMQ Bike Stand,,,25.31805675,51.43938303,Pin code machine,Plastic,42.2,,,,
CSD16-DOH-044,6/21/16,Ajay,Qatar,N/A,Doha,University campus,WCMQ Bike stand bike handle,,,25.31807614,51.43964052,bike handle,Rubber,44,,,,
CSD16-DOH-045,6/21/16,Shahryar,Qatar,N/A,Doha,University campus,Texas A&M Bike Stand,,,25.31537028,51.43895388,Pin code machine,Plastic,40.4,,,,
CSD16-DOH-047,6/21/16,Ajay,Qatar,N/A,Doha,University campus,Green Spine Bike Stand,,,25.31547697,51.43696904,Pin code machine,Plastic,40.4,,,,
CSD16-DOH-049,6/21/16,Aspa,Qatar,N/A,Doha,hospitals,QF Clinic bathroom flush,,,25.31383829,51.44186541,toilet flush,Plastic,39.4,,,,
CSD16-DOH-050,6/21/16,Aspa,Qatar,N/A,Doha,hospitals,QF Clinic bathroom door handle inside,,,25.31383829,51.44186541,door handle,Metal,31.2,,,,
CSD16-DOH-051,6/21/16,Aspa,Qatar,N/A,Doha,hospitals,QF Clinic couch ,,,25.31389324,51.44180786,Seat,Leather,28.2,,,,
CSD16-DOH-052,6/21/16,Aspa,Qatar,N/A,Doha,hospitals,QF clinic floor,,,25.31389324,51.44180786,floor surface,Tile,38.8,,,,
CSD16-DOH-053,6/21/16,Shahryar,Qatar,N/A,Doha,Student center,Student centre male bathroom door handle in,,,25.31465578,51.44188623,door handle,Metal,32.7,,,,
CSD16-DOH-054,6/21/16,Shahryar,Qatar,N/A,Doha,Student center,Student centre male bathroom door push inside,,,25.31465578,51.44188623,door handle,Metal,25,,,,
CSD16-DOH-055,6/21/16,Shahryar,Qatar,N/A,Doha,Student center,Student centre male bathroom flush,,,25.31465578,51.44188623,toilet flush,Plastic,25.6,,,,
CSD16-DOH-056,6/21/16,Shahryar,Qatar,N/A,Doha,Student center,Student centre male bathroom floor in front of stool,,,25.31465578,51.44188623,floor surface,Tile,29.1,,,,
CSD16-DOH-057,6/21/16,Shahryar,Qatar,N/A,Doha,Student center,Student centre food court table,,,25.31479807,51.4420867, table surface,Plastic,26.8,,,,
CSD16-DOH-058,6/21/16,Shahryar,Qatar,N/A,Doha,Student center,Student centre food court chair,,,25.31479807,51.4420867,Seat,Plastic,27.3,,,,
CSD16-DOH-059,6/22/16,Shahryar,Qatar,N/A,Doha,bus_line,Bus A front window side,,,25.3150066,51.44053581,Front door,Glass,26.3,,,,
CSD16-DOH-060,6/22/16,Shahryar,Qatar,N/A,Doha,bus_line,Bus A railing,,,25.32127918,51.48857691,Rail,Metal,34,,,,
CSD16-DOH-061,6/22/16,Shahryar,Qatar,N/A,Doha,bus_line,Bus A front door inside,,,25.31974651,51.51229691,entrance_door,Glass,34.1,,,,
CSD16-DOH-062,6/22/16,Shahryar,Qatar,N/A,Doha,bus_line,Bus A front seat on left,,,25.3150066,51.44053581,Seat,Polyester,33.8,,,,
CSD16-DOH-063,6/22/16,Shahryar,Qatar,N/A,Doha,bus_line,Bus B outside front window,,,25.31893988,51.44098569,Bus window,Glass,33.6,,,,
CSD16-DOH-065,6/22/16,Shahryar,Qatar,N/A,Doha,bus_line,Bus B front door inside,,,25.32501956,51.52741304,entrance_door,Glass,37.6,,,,
CSD16-DOH-066,6/22/16,Shahryar,Qatar,N/A,Doha,bus_line,Bus B front seat to left ,,,25.3197707,51.4408497,Seat,Leather,35.1,,,,
CSD16-DOH-067,6/29/16,Shahryar,Qatar,N/A,Doha,bus_line,Bus C front window side,,,25.31850406,51.44068981,Bus window,Glass,36.7,,,,
CSD16-DOH-069,6/29/16,Shahryar,Qatar,N/A,Doha,bus_line,Bus C front door inside,,,25.31290049,51.43935579,entrance_door,Glass,37.8,,,,
CSD16-DOH-070,6/29/16,Shahryar,Qatar,N/A,Doha,bus_line,Bus C front seat to left,,,25.29962456,51.46328918,seat,Polyester,41.6,,,,
CSD16-DOH-071,6/22/16,Shahryar,Qatar,N/A,Doha,bus_line,Bus D front window outside,,,25.31308649,51.43950325,Bus window,Glass,38.3,,,,
CSD16-DOH-072,6/22/16,Shahryar,Qatar,N/A,Doha,bus_line,Bus D front door outside,,,25.31308649,51.43950325,entrance_door,Glass,26.9,,,,
CSD16-DOH-074,6/22/16,Shahryar,Qatar,N/A,Doha,bus_line,Bus D front seat on left,,,25.31987598,51.44551248,seat,Polyester,33.4,,,,
CSD16-DOH-075,6/21/16,Aspa,Qatar,N/A,Doha,Residential Area,Pearl Tower 1 door handle,,,25.3654033,51.54008992,door handle,metal,34.8,,,,
CSD16-DOH-078,6/21/16,Sara,Qatar,N/A,Doha,Residential Area,Pearl Tower 6 door handle,,,25.37075508,51.53888437,door handle,metal,31.9,,,,
CSD16-DOH-079,6/21/16,Sara,Qatar,N/A,Doha,Residential Area,Pearl Tower 6 Outside front door,,,25.37062317,51.53914244,entrance_door,Glass,35,,,,
CSD16-DOH-080,6/21/16,Sara,Qatar,N/A,Doha,Residential Area,Pearl Tower 6 Inside front door,,,25.33023078,51.53469776,entrance_door,Glass,35.3,,,,
CSD16-DOH-081,6/21/16,Isha,Qatar,N/A,Doha,Residential Area,Samrya gardens compound clubhouse door handle,,,25.26022649,51.48381114,door handle,Metal,30.9,,,,
CSD16-DOH-082,6/21/16,Isha,Qatar,N/A,Doha,Residential Area,Samrya gardens  compound clubhouse outside front door,,,25.26022649,51.48381114,entrance_door,Glass,36.7,,,,
CSD16-DOH-083,6/21/16,Isha,Qatar,N/A,Doha,Residential Area,Samrya gardens compound clubhouse inside front door,,,25.26022649,51.48381114,entrance_door,Glass,40.3,,,,
CSD16-DOH-084,6/21/16,Shahryar,Qatar,N/A,Doha,Residential Area,Barzan 2 compound clubhouse door handle,,,25.31428647,51.46531194,door handle,metal,40,,,,
CSD16-DOH-085,6/21/16,Shahryar,Qatar,N/A,Doha,Residential Area,Barzan compound clubhouse door to pool outside ,,,25.31428647,51.46531194,back door,Glass,32.3,,,,
CSD16-DOH-086,6/21/16,Shahryar,Qatar,N/A,Doha,Residential Area,Barzan compound clubhouse door to poolinside,,,25.31428647,51.46531194,back door,Glass,34.5,,,,
CSD16-DOH-087,6/21/16,Aspa,Qatar,N/A,Doha,Residential Area,Al Rayan tower door handle,,,25.32987187,51.53507352,door handle,Metal,31.9,,,,
CSD16-DOH-088,6/21/16,Aspa,Qatar,N/A,Doha,Residential Area,Al Rayan tower outside front door,,,25.33072811,51.53527766,entrance_door,Glass,31.2,,,,
CSD16-DOH-089,6/21/16,Aspa,Qatar,N/A,Doha,Residential Area,Al Rayan tower inside front door,,,25.33089178,51.53444856,entrance_door,Glass,32.2,,,,
CSD16-DOH-090,6/21/16,Aspa,Qatar,N/A,Doha,Residential Area,Al Fadran tower door handle,,,25.32149475,51.52798712,door handle,Metal,30.2,,,,
CSD16-DOH-091,6/21/16,Aspa,Qatar,N/A,Doha,Residential Area,Al Fadran tower outside front door,,,25.3214899,51.52798176,entrance_door,Glass,29.9,,,,
CSD16-DOH-092,6/21/16,Aspa,Qatar,N/A,Doha,Residential Area,Al Fadran tower inside front door,,,25.3214899,51.52798176,entrance_door,Glass,28.7,,,,
CSD16-DOH-093,6/21/16,Aspa,Qatar,N/A,Doha,Residential Area,Al Jazi tower door handle,,,25.3139058,51.51935577,door handle,Metal,26.9,,,,
CSD16-DOH-094,6/21/16,Aspa,Qatar,N/A,Doha,Residential Area,Al Jazi tower outside smoking room front door,,,25.3139058,51.51935577,entrance_door,Glass,31.8,,,,
CSD16-DOH-095,6/21/16,Aspa,Qatar,N/A,Doha,Residential Area,Al Jazi tower inside smoking room front door,,,25.3139058,51.51935577,entrance_door,Glass,33.3,,,,
CSD16-DOH-096-098,6/21/16,Aspa,Qatar,N/A,Doha,Residential Area,Air Control Aspa's car,,,25.3214899,51.52798176,air control,air control,32.5,,,,
CSD16-DOH-099,6/21/16,Aspa,Qatar,N/A,Doha,University campus,Cornell Entrance Floor,,,25.2601052,51.48480892,floor surface,Concrete,29.7,,,,
CSD16-DOH-100,6/23/16,Aspa,Qatar,N/A,Doha,Soil related location,Gold plot 8 undisturbed,,,25.845048,51.303781,Soil surface,Soil,41.5,,,,
CSD16-DOH-101,6/23/16,Aspa,Qatar,N/A,Doha,Soil related location,Gold plot 8 disturbed,,,25.845048,51.303781,Soil surface,soil,37.1,,,,
CSD16-DOH-102,6/23/16,Aspa,Qatar,N/A,Doha,Soil related location,Mangrove leaves,,,26.08814,51.152924,Leaf surface,leaf,37.1,,,,
CSD16-DOH-103-105,6/23/16,Aspa,Qatar,N/A,Doha,Bus_stop,Air Control Karwa buses,,,25.24518966,51.4188298,air control,air control,26,,,,
CSD16-DOH-106,6/25/16,Aspa,Qatar,N/A,Doha,Soil related location,Chris Sand Dune Avalanche,,,25.012043,51.332565,Sand Dune surface,Sand,36.9,,,,
CSD16-DOH-107,6/25/16,Aspa,Qatar,N/A,Doha,Soil related location,Chris Sand DuneSlip face,,,25.013332,51.331435,Sand Dune surface,Sand,46.2,,,,
CSD16-DOH-108,6/25/16,Aspa,Qatar,N/A,Doha,Soil related location,Chris Sand Dune Horn,,,25.010548,51.335815,Sand Dune surface,Sand,43.9,,,,
CSD16-DOH-109-111,6/25/16,Aspa,Qatar,N/A,Doha,Soil related location,Air Control,,,25.010548,51.335815,Air control,Air control,43.1,,,,
CSD16-DOH-112,6/25/16,Aspa,Qatar,N/A,Doha,Soil related location,Nadine Sand Dune Slip face ,,,25.012658,51.341031,Sand Dune surface,Sand,43.1,,,,
CSD16-DOH-113,6/25/16,Aspa,Qatar,N/A,Doha,Soil related location,Nadine Sand Dune Avalanche,,,25.012403,51.341291,Sand Dune surface,Sand,40.1,,,,
CSD16-DOH-114,6/25/16,Aspa,Qatar,N/A,Doha,Soil related location,Nadine Sand Dune Horn,,,25.012314,51.341646,Sand Dune surface,Sand,39.5,,,,
CSD16-DOH-115,6/25/16,Aspa,Qatar,N/A,Doha,Soil related location,Hypoliths,,,24.875928,51.115625,Underside of rock,Rock,40,,,,
CSD16-DOH-116,6/25/16,Aspa,Qatar,N/A,Doha,Soil related location,Inside Jebel Enclosure,,,24.875566,51.115587,Rock formation,Rock,33.6,,,,
CSD16-DOH-117,6/25/16,Aspa,Qatar,N/A,Doha,Soil related location,Vegetative area surface,,,24.875744,51.11604,Plant surface/sand,Plant/sand,36,,,,
CSD16-DOH-118,6/27/16,Aspa,Qatar,N/A,Doha,Water related location,Desalinated water tank inside wall and water,,,25.2601052,51.48480892,Water tank / reservoir,Plastic,36.3,,,,
CSD16-DOH-119,6/27/16,Aspa,Qatar,N/A,Doha,Water related location,Desalinated water tank outside wall,,,25.2601052,51.48480892,Water tank / reservoir,Plastic,42.7,,,,
CSD16-DOH-120,6/27/16,Aspa,Qatar,N/A,Doha,Water related location,"Desalinated water tank faucet, water, sink",,,25.2601052,51.48480892,"Faucet, water, sink",Metal,44.2,,,,
CSD16-DOH-121,6/29/16,Aspa,Qatar,N/A,Doha,University campus,Negative control cup,,,25.3192144,51.4408393,Sterilized collection cup for urine analysis,Plastic,35.1,,,,
CSD16-DOH-122,7/1/16,Aspa,Qatar,N/A,Doha,University campus,Positive control cup,,,25.31779489,51.43898606,Positive control from ZymoBIOMOCS DNA Mini kit D43OOS,Plastic,27,,,,
CSD16-DOH-123,6/22/16,Shahryar,Qatar,N/A,Doha,bus_line,Bus B railing,,,25.31385956,51.50512779,handrail,Metal,22.3,,,,
CSD16-DOH-124,6/29/16,Shahryar,Qatar,N/A,Doha,bus_line,Bus D front door inside handle ,,,25.31987598,51.44551248,door handle,Plastic,35.3,,,,
CSD16-DOH-125,6/22/16,Shahryar,Qatar,N/A,Doha,bus_line,Bus C front door inside handle ,,,25.30495326,51.44784532,door handle,Plastic,33.9,,,,
CSD16-RIO-PRA-78-2,6/21/16,Lucia,Brazil,N/A,rio_de_janeiro,park,Praia de Copacabana_PRA,,,-22.9849041,-43.188976,Bench,Concrete,,1:29:00 PM,,,
CSD16-RIO-MAT-64-2,6/21/16,Fernanda,Brazil,N/A,rio_de_janeiro,park,Parque Eduardo Guinle_MAT,,,-22.93029275,-43.18358081,Bench,Wood,,12:09:00 PM,,,
CSD16-RIO-ATI-80,6/21/16,Milton,Brazil,N/A,rio_de_janeiro,park,Praça Milton Campos,,,-22.9815755,-43.2209079,Bench,Metal,,1:24:00 PM,,,
CSD16-RIO-BIK-40-1,6/21/16,Fernanda,Brazil,N/A,rio_de_janeiro,other,Praça São Salvador,,,-22.93412102,-43.18098402,Bike seat,Plastic,,1:33:00 PM,,,
CDS16-RIO-SAP-1,6/21/16,Yolan,Brazil,N/A,rio_de_janeiro,other,PEC school,,,-22.7820718,-43.4284569,shoe sole,Plastic,,1:45:00 PM,,,
CDS16-RIO-SAP-10,6/21/16,Yolan,Brazil,N/A,rio_de_janeiro,other,PEC school,,,-22.7820718,-43.4284569,shoe sole,Plastic,,1:46:00 PM,,,
CSD16-RIO-PRA-84-1,6/21/16,Milton,Brazil,N/A,rio_de_janeiro,other,Praia do Leblon,,,-22.986448,-43.2157436,Elderly Gym,Metal,,1:49:00 PM,,,
CSD16-RIO-BIK-182-2,6/21/16,Isabelle,Brazil,N/A,rio_de_janeiro,other,Praça Saenz Peña_BIK,,,-22.924532,-43.2326373,Bike handlebars,Rubber,,1:53:00 PM,,,
CSD16-RIO-ATI-77,6/21/16,Fernanda,Brazil,N/A,rio_de_janeiro,other,Parque Eduardo Guinle_ATI,,,-22.93025403,-43.18347084,Elderly Gym,Plastic,,12:26:00 PM,,,
CSD16-RIO-BIK-182-1,6/21/16,Isabelle,Brazil,N/A,rio_de_janeiro,other,Praça Saenz Peña_BIK,,,-22.9245094,-43.2326112,Bike seat,Plastic,,1:51:00 PM,,,
CSD16-RIO-CEN-136-1,6/21/16,Fernanda,Brazil,N/A,rio_de_janeiro,park,Largo do Machado_CEN,,,-22.93097797,-43.17880154,Bench,Concrete,,1:09:00 PM,,,
CSD16-RIO-BIK-4-2,6/21/16,Lucia,Brazil,N/A,rio_de_janeiro,other,Posto 6,,,-22.9859883,-43.1885944,Bike handlebars,Rubber,,1:02:00 PM,,,
CDS16-RIO-SAP-3,6/21/16,Yolan,Brazil,N/A,rio_de_janeiro,other,PEC school,,,-22.7820718,-43.4284569,shoe sole,Plastic,,2:17:00 PM,,,
CSD16-RIO-BIK-4-1,6/21/16,Lucia,Brazil,N/A,rio_de_janeiro,other,Posto 6,,,-22.9860167,-43.1886532,Bike seat,Plastic,,12:51:00 PM,,,
CSD16-RIO-ATI-139,6/21/16,Lucia,Brazil,N/A,rio_de_janeiro,other,Praia de Copacabana_ATI,,,-22.9879708,-43.1920515,Elderly Gym,Rubber,,1:50:00 PM,,,
CSD16-RIO-ATI-19,6/21/16,Lucia,Brazil,N/A,rio_de_janeiro,other,Metrô Botafogo,,,-22.9504749,-43.184513,Elderly Gym,Rubber,,10:30:00 AM,,,
CSD16-RIO-PRA-77-1,6/21/16,Lucia,Brazil,N/A,rio_de_janeiro,park,Praia de Botafogo,,,-22.946531,-43.1815592,Bench,Concrete,,11:01:00 AM,,,
CSD16-RIO-PRA-77-2,6/21/16,Lucia,Brazil,N/A,rio_de_janeiro,park,Praia de Botafogo,,,-22.9439058,-43.1806185,Bench,Concrete,,11:30:00 AM,,,
CSD16-RIO-PRA-77-3,6/21/16,Lucia,Brazil,N/A,rio_de_janeiro,park,Praia de Botafogo,,,-22.9450159,-43.1812924,Bench,Concrete,,11:37:00 AM,,,
CSD16-RIO-CEN-136-2,6/21/16,Fernanda,Brazil,N/A,rio_de_janeiro,park,Largo do Machado_CEN,,,-22.93105425,-43.17898829,Bench,Concrete,,1:15:00 PM,,,
CSD16-RIO-ATI-38,6/21/16,Fernanda,Brazil,N/A,rio_de_janeiro,other,Largo do Machado_ATI,,,-22.93054672,-43.17792747,Elderly Gym,Rubber,,1:00:00 PM,,,
CSD16-RIO-BIK-40-2,6/21/16,Fernanda,Brazil,N/A,rio_de_janeiro,other,Praça São Salvador,,,-22.93408049,-43.18096843,Bike handlebars,Rubber,,1:38:00 PM,,,
CSD16-RIO-ATI-125,6/21/16,Isabelle,Brazil,N/A,rio_de_janeiro,other,Praça Saenz Peña_ATI,,,-22.9244965,-43.2326104,Seat sample,Metal,,1:51:00 PM,,,
CSD16-RIO-MAT-64-3,6/21/16,Fernanda,Brazil,N/A,rio_de_janeiro,park,Parque Eduardo Guinle_MAT,,,-22.93037314,-43.18373504,Bench,Wood,,12:40:00 PM,,,
CSD16-RIO-SAP-2,6/21/16,Yolan,Brazil,N/A,rio_de_janeiro,other,PEC school,,,-22.7820718,-43.4284569,shoe sole,Plastic,,2:01:00 PM,,,
OLY-MRC-3-D-080616,8/6/16,Lucia/Brunna/Isabelle,Brazil,N/A,rio_de_janeiro,subway_station,Maracanã Station,,,-22.9097589,-43.2341229,Station Seat,Plastic,,3:19:00 PM,,,
CSD16-RIO-PRA-78-3,6/21/16,Lucia,Brazil,N/A,rio_de_janeiro,park,Praia de Copacabana_PRA,,,-22.989954,-43.1913221,Bench,Concrete,,2:11:00 PM,,,
CSD16-RIO-PRA-84-2,6/21/16,Milton,Brazil,N/A,rio_de_janeiro,other,Praia do Leblon,,,-22.9876025,-43.2239634,Elderly Gym,Plastic,,2:18:00 PM,,,
CSD16-RIO-CEN-136-3,6/21/16,Fernanda,Brazil,N/A,rio_de_janeiro,park,Largo do Machado_CEN,,,-22.93097563,-43.1792058,Bench,Concrete,,1:20:00 PM,,,
CSD16-RIO-SAP-4,6/21/16,Yolan,Brazil,N/A,rio_de_janeiro,other,PEC school,,,-22.7820718,-43.4284569,shoe sole,Plastic,,2:25:00 PM,,,
CSD16-RIO-SAP-5,6/21/16,Yolan,Brazil,N/A,rio_de_janeiro,other,PEC school,,,-22.7820718,-43.4284569,shoe sole,Plastic,,2:29:00 PM,,,
CSD16-RIO-PRA-84-3,6/21/16,Milton,Brazil,N/A,rio_de_janeiro,other,Praia do Leblon,,,-22.9887432,-43.2274206,Elderly Gym,Wood,,2:38:00 PM,,,
CSD16-16-SAP-20,6/21/16,Yolan,Brazil,N/A,rio_de_janeiro,other,PEC school,,,-22.7820718,-43.4284569,shoe sole,Plastic,,2:46:00 PM,,,
CSD16-RIO-SAP-9,6/21/16,Yolan,Brazil,N/A,rio_de_janeiro,other,PEC school,,,-22.7820718,-43.4284569,shoe sole,Plastic,,2:50:00 PM,,,
CSD16-RIO-SAP-7,6/21/16,Yolan,Brazil,N/A,rio_de_janeiro,other,PEC school,,,-22.7820718,-43.4284569,shoe sole,Plastic,,3:12:00 PM,,,
CSD16-RIO-SAP-6,6/21/16,Yolan,Brazil,N/A,rio_de_janeiro,other,PEC school,,,-22.7820718,-43.4284569,shoe sole,Plastic,,3:12:00 PM,,,
CSD16-RIO-SAP-8,6/21/16,Yolan,Brazil,N/A,rio_de_janeiro,other,PEC school,,,-22.7820718,-43.4284569,shoe sole,Plastic,,3:40:00 PM,,,
CSD16-RIO-SAP-19,6/21/16,Yolan,Brazil,N/A,rio_de_janeiro,other,PEC school,,,-22.7820718,-43.4284569,shoe sole,Plastic,,3:48:00 PM,,,
CSD16-RIO-BIK-56-1,6/21/16,Fernanda,Brazil,N/A,rio_de_janeiro,other,Pão de Açúcar,,,-22.95496929,-43.16558135,Bike seat,Plastic,,3:38:00 PM,,,
CSD-16-RIO-CEN-137-1,6/21/16,Laís,Brazil,N/A,rio_de_janeiro,park,Praça do Colubande_CEN,,,-22.8401244,-43.0130542,Bench,Wood,,4:33:00 PM,,,
CSD16-RIO-CEN-137-3,6/21/16,Laís,Brazil,N/A,rio_de_janeiro,park,Praça do Colubande_CEN,,,-22.8401677,-43.0129621,Bench,Wood,,4:35:00 PM,,,
CSD16-RIO-ATI-142,6/21/16,Laís,Brazil,N/A,rio_de_janeiro,other,Praça Getúlio Vargas (NIT)_ATI,,,-22.9044076,-43.1223315,Elderly Gym,Metal,,4:37:00 PM,,,
CSD16-RIO-CEN-138-2,6/21/16,Laís,Brazil,N/A,rio_de_janeiro,park,Praça Getúlio Vargas (SG)_CEN,,,-22.832831,-43.0410348,Bench,Wood,,4:43:00 PM,,,
CSD16-RIO-CEN-138-3,6/21/16,Laís,Brazil,N/A,rio_de_janeiro,other,Praça Getúlio Vargas (SG)_CEN,,,-22.8328384,-43.0410454,Bench,Wood,,4:44:00 PM,,,
CSD16-RIO-CEN-137-2,6/21/16,Laís,Brazil,N/A,rio_de_janeiro,park,Praça do Colubande_CEN,,,-22.8401469,-43.0130805,Bench,Wood,,4:44:00 PM,,,
CSD16-RIO-CEN-139-3,6/21/16,Laís,Brazil,N/A,rio_de_janeiro,park,Praça Getúlio Vargas (NIT)_CEN,,,-22.9044076,-43.1223315,Bench,Wood,,4:44:00 PM,,,
CSD16-RIO-MAT-65-1,6/21/16,Milton,Brazil,N/A,rio_de_janeiro,park,Parque Lage,,,-22.9608482,-43.2121197,Bench,Wood,,4:56:00 PM,,,
CSD16-RIO-PRA-90-1,6/21/16,Fernanda,Brazil,N/A,rio_de_janeiro,park,Praça General Tibúrcio,,,-22.95531248,-43.16498347,Bench,Concrete,,3:19:00 PM,,,
CSD16-RIO-ATI-85,6/21/16,Isabelle,Brazil,N/A,rio_de_janeiro,other,Praça Ailton Henrique da Costa,,,-22.9160858,-43.2341913,Elderly Gym,Metal,,1:47:00 PM,,,
CSD16-RIO-ATI-128,6/21/16,Fernanda,Brazil,N/A,rio_de_janeiro,other,Praça General Leandro,,,-22.95543033,-43.17472382,Elderly Gym,Metal,,4:08:00 PM,,,
CSD16-RIO-ATI-141,6/21/16,Laís,Brazil,N/A,rio_de_janeiro,other,Praça Getúlio Vargas (SG)_ATI,,,-22.8330594,-43.041177,Elderly Gym,Metal,,4:45:00 PM,,,
CSD16-RIO-CEN-138-1,6/21/16,Laís,Brazil,N/A,rio_de_janeiro,park,Praça Getúlio Vargas (SG)_CEN,,,-22.8328426,-43.0410811,Bench,Wood,,4:46:00 PM,,,
CSD16-RIO-ATI-140,6/21/16,Laís,Brazil,N/A,rio_de_janeiro,other,Praça do Colubande_ATI,,,-22.8399548,-43.012701,Elderly Gym,Metal,,4:46:00 PM,,,
CSD16-RIO-CEN-139-1,6/21/16,Laís,Brazil,N/A,rio_de_janeiro,park,Praça Getúlio Vargas (NIT)_CEN,,,-22.9044084,-43.1224687,Bench,Wood,,4:46:00 PM,,,
CSD16-RIO-139-2,6/21/16,Laís,Brazil,N/A,rio_de_janeiro,park,Praça Getúlio Vargas (NIT)_CEN,,,-22.9044214,-43.1223773,Bench,Wood,,4:46:00 PM,,,
CSD16-RIO-MAT-65-2,6/21/16,Milton,Brazil,N/A,rio_de_janeiro,park,Parque Lage,,,-22.9596699,-43.2127535,Bench,Wood,,5:11:00 PM,,,
CSD16-RIO-MAT-65-3,6/21/16,Milton,Brazil,N/A,rio_de_janeiro,park,Parque Lage,,,-22.9592892,-43.2108521,cave,Stone,,5:36:00 PM,,,
CSD16-RIO-SAP-18,6/21/16,Yolan,Brazil,N/A,rio_de_janeiro,other,PEC school,,,-22.7820718,-43.4284569,shoe sole,Plastic,,5:58:00 PM,,,
CSD16-RIO-SAP-12,6/21/16,Yolan,Brazil,N/A,rio_de_janeiro,other,PEC school,,,-22.7821039,-43.4283829,shoe sole,Plastic,,5:58:00 PM,,,
CSD16-RIO-SAP-14,6/21/16,Yolan,Brazil,N/A,rio_de_janeiro,other,PEC school,,,-22.7818006,-43.4281779,shoe sole,Plastic,,5:58:00 PM,,,
CSD16-RIO-SAP-17,6/21/16,Yolan,Brazil,N/A,rio_de_janeiro,other,PEC school,,,-22.7820718,-43.4284569,shoe sole,Plastic,,5:58:00 PM,,,
CSD16-RIO-SAP-15,6/21/16,Yolan,Brazil,N/A,rio_de_janeiro,other,PEC school,,,-22.7818109,-43.4283439,shoe sole,Plastic,,5:58:00 PM,,,
CSD16-RIO-MAT-67-1,6/21/16,Milton,Brazil,N/A,rio_de_janeiro,park,Parque Nacional da Tijuca,,,-22.9732261,-43.2494163,Bench,Ceramic,,6:10:00 PM,,,
